"","predict","test"
"15398",FALSE,TRUE
"15399",FALSE,TRUE
"15400",TRUE,TRUE
"15401",TRUE,TRUE
"15402",TRUE,TRUE
"15403",FALSE,TRUE
"15404",FALSE,TRUE
"15405",FALSE,TRUE
"15406",FALSE,TRUE
"15407",FALSE,TRUE
"15408",TRUE,TRUE
"15409",TRUE,TRUE
"15410",TRUE,TRUE
"15411",TRUE,TRUE
"15412",TRUE,TRUE
"15413",TRUE,TRUE
"15414",TRUE,TRUE
"15415",TRUE,TRUE
"15416",TRUE,TRUE
"15417",TRUE,TRUE
"15418",TRUE,TRUE
"15419",TRUE,TRUE
"15420",TRUE,TRUE
"15421",TRUE,TRUE
"15422",TRUE,TRUE
"15423",TRUE,TRUE
"15424",TRUE,TRUE
"15425",TRUE,TRUE
"15426",TRUE,TRUE
"15427",TRUE,TRUE
"15428",FALSE,TRUE
"15429",FALSE,TRUE
"15430",FALSE,TRUE
"15431",FALSE,TRUE
"15432",FALSE,TRUE
"15433",FALSE,TRUE
"15434",FALSE,TRUE
"15435",FALSE,TRUE
"15436",FALSE,TRUE
"15437",FALSE,TRUE
"15438",FALSE,TRUE
"15439",FALSE,TRUE
"15440",FALSE,TRUE
"15441",FALSE,TRUE
"15442",FALSE,TRUE
"15443",FALSE,TRUE
"15444",FALSE,TRUE
"15445",FALSE,TRUE
"15446",FALSE,TRUE
"15447",FALSE,TRUE
"15448",FALSE,TRUE
"15449",FALSE,TRUE
"15450",FALSE,TRUE
"15451",FALSE,TRUE
"15452",FALSE,TRUE
"15453",FALSE,TRUE
"15454",FALSE,TRUE
"15455",FALSE,TRUE
"15456",FALSE,TRUE
"15457",FALSE,TRUE
"15458",FALSE,TRUE
"15459",FALSE,TRUE
"15460",FALSE,TRUE
"15461",FALSE,TRUE
"15462",FALSE,TRUE
"15463",FALSE,TRUE
"15464",FALSE,TRUE
"15465",FALSE,TRUE
"15466",FALSE,TRUE
"15467",FALSE,TRUE
"15468",FALSE,TRUE
"15469",FALSE,TRUE
"15470",FALSE,TRUE
"15471",FALSE,TRUE
"15472",FALSE,TRUE
"15473",FALSE,TRUE
"15474",FALSE,TRUE
"15475",FALSE,TRUE
"15476",FALSE,TRUE
"15477",FALSE,TRUE
"15478",FALSE,TRUE
"15479",FALSE,TRUE
"15480",FALSE,TRUE
"15481",FALSE,TRUE
"15482",FALSE,TRUE
"15483",FALSE,TRUE
"15484",FALSE,TRUE
"15485",FALSE,TRUE
"15486",FALSE,TRUE
"15487",TRUE,TRUE
"15488",FALSE,TRUE
"15489",FALSE,TRUE
"15490",FALSE,TRUE
"15491",FALSE,TRUE
"15492",FALSE,TRUE
"15493",TRUE,TRUE
"15494",FALSE,TRUE
"15495",FALSE,TRUE
"15496",FALSE,TRUE
"15497",FALSE,TRUE
"15498",FALSE,TRUE
"15499",FALSE,TRUE
"15500",FALSE,TRUE
"15501",FALSE,TRUE
"15502",FALSE,TRUE
"15503",FALSE,TRUE
"15504",FALSE,TRUE
"15505",FALSE,TRUE
"15506",FALSE,TRUE
"15507",TRUE,TRUE
"15508",TRUE,TRUE
"15509",TRUE,TRUE
"15510",FALSE,TRUE
"15511",TRUE,TRUE
"15512",TRUE,TRUE
"15513",TRUE,TRUE
"15514",TRUE,TRUE
"15515",TRUE,TRUE
"15516",TRUE,TRUE
"15517",TRUE,TRUE
"15518",FALSE,TRUE
"15519",FALSE,TRUE
"15520",FALSE,TRUE
"15521",FALSE,TRUE
"15522",FALSE,TRUE
"15523",FALSE,TRUE
"15524",FALSE,TRUE
"15525",FALSE,TRUE
"15526",FALSE,TRUE
"15527",FALSE,TRUE
"15528",FALSE,TRUE
"15529",FALSE,TRUE
"15530",FALSE,TRUE
"15531",FALSE,TRUE
"15532",FALSE,TRUE
"15533",FALSE,TRUE
"15534",FALSE,TRUE
"15535",FALSE,TRUE
"15536",FALSE,TRUE
"15537",FALSE,TRUE
"15538",FALSE,TRUE
"15539",FALSE,TRUE
"15540",FALSE,TRUE
"15541",FALSE,TRUE
"15542",FALSE,TRUE
"15543",FALSE,TRUE
"15544",FALSE,TRUE
"15545",FALSE,TRUE
"15546",FALSE,TRUE
"15547",FALSE,TRUE
"15548",FALSE,TRUE
"15549",FALSE,TRUE
"15550",FALSE,TRUE
"15551",FALSE,TRUE
"15552",FALSE,TRUE
"15553",FALSE,TRUE
"15554",FALSE,TRUE
"15555",FALSE,TRUE
"15556",FALSE,TRUE
"15557",FALSE,TRUE
"15558",FALSE,TRUE
"15559",FALSE,TRUE
"15560",FALSE,TRUE
"15561",FALSE,TRUE
"15562",FALSE,TRUE
"15563",FALSE,TRUE
"15564",FALSE,TRUE
"15565",FALSE,TRUE
"15566",FALSE,TRUE
"15567",FALSE,TRUE
"15568",FALSE,TRUE
"15569",FALSE,TRUE
"15570",FALSE,TRUE
"15571",FALSE,TRUE
"15572",FALSE,TRUE
"15573",FALSE,TRUE
"15574",FALSE,TRUE
"15575",FALSE,TRUE
"15576",FALSE,TRUE
"15577",FALSE,TRUE
"15578",FALSE,TRUE
"15579",FALSE,TRUE
"15580",FALSE,TRUE
"15581",FALSE,TRUE
"15582",FALSE,TRUE
"15583",FALSE,TRUE
"15584",FALSE,TRUE
"15585",FALSE,TRUE
"15586",FALSE,TRUE
"15587",FALSE,TRUE
"15588",FALSE,TRUE
"15589",FALSE,TRUE
"15590",FALSE,TRUE
"15591",FALSE,TRUE
"15592",FALSE,TRUE
"15593",FALSE,TRUE
"15594",FALSE,TRUE
"15595",FALSE,TRUE
"15596",FALSE,TRUE
"15597",FALSE,TRUE
"15598",FALSE,TRUE
"15599",FALSE,TRUE
"15600",FALSE,TRUE
"15601",FALSE,TRUE
"15602",FALSE,TRUE
"15603",FALSE,TRUE
"15604",FALSE,TRUE
"15605",FALSE,TRUE
"15606",FALSE,TRUE
"15607",FALSE,TRUE
"15608",FALSE,TRUE
"15609",FALSE,TRUE
"15610",FALSE,TRUE
"15611",FALSE,TRUE
"15612",FALSE,TRUE
"15613",FALSE,TRUE
"15614",FALSE,TRUE
"15615",FALSE,TRUE
"15616",FALSE,TRUE
"15617",FALSE,TRUE
"15618",FALSE,TRUE
"15619",FALSE,TRUE
"15620",FALSE,TRUE
"15621",FALSE,TRUE
"15622",FALSE,TRUE
"15623",FALSE,TRUE
"15624",FALSE,TRUE
"15625",FALSE,TRUE
"15626",FALSE,TRUE
"15627",FALSE,TRUE
"15628",FALSE,TRUE
"15629",TRUE,TRUE
"15630",TRUE,TRUE
"15631",TRUE,TRUE
"15632",FALSE,TRUE
"15633",FALSE,TRUE
"15634",FALSE,TRUE
"15635",FALSE,TRUE
"15636",FALSE,TRUE
"15637",FALSE,TRUE
"15638",FALSE,TRUE
"15639",FALSE,TRUE
"15640",FALSE,TRUE
"15641",TRUE,TRUE
"15642",FALSE,TRUE
"15643",FALSE,TRUE
"15644",FALSE,TRUE
"15645",FALSE,TRUE
"15646",FALSE,TRUE
"15647",FALSE,TRUE
"15648",FALSE,TRUE
"15649",FALSE,TRUE
"15650",FALSE,TRUE
"15651",FALSE,TRUE
"15652",FALSE,TRUE
"15653",FALSE,TRUE
"15654",FALSE,TRUE
"15655",FALSE,TRUE
"15656",FALSE,TRUE
"15657",FALSE,TRUE
"15658",FALSE,TRUE
"15659",FALSE,TRUE
"15660",FALSE,TRUE
"15661",FALSE,TRUE
"15662",FALSE,TRUE
"15663",FALSE,TRUE
"15664",FALSE,TRUE
"15665",FALSE,TRUE
"15666",FALSE,TRUE
"15667",FALSE,TRUE
"15668",FALSE,TRUE
"15669",FALSE,TRUE
"15670",FALSE,TRUE
"15671",TRUE,TRUE
"15672",FALSE,TRUE
"15673",FALSE,TRUE
"15674",FALSE,TRUE
"15675",FALSE,TRUE
"15676",FALSE,TRUE
"15677",FALSE,TRUE
"15678",FALSE,TRUE
"15679",FALSE,TRUE
"15680",FALSE,TRUE
"15681",FALSE,TRUE
"15682",FALSE,TRUE
"15683",FALSE,TRUE
"15684",FALSE,TRUE
"15685",TRUE,TRUE
"15686",FALSE,TRUE
"15687",FALSE,TRUE
"15688",FALSE,TRUE
"15689",FALSE,TRUE
"15690",FALSE,TRUE
"15691",FALSE,TRUE
"15692",FALSE,TRUE
"15693",FALSE,TRUE
"15694",FALSE,TRUE
"15695",FALSE,TRUE
"15696",FALSE,TRUE
"15697",FALSE,TRUE
"15698",FALSE,TRUE
"15699",FALSE,TRUE
"15700",FALSE,TRUE
"15701",FALSE,TRUE
"15702",FALSE,TRUE
"15703",TRUE,TRUE
"15704",TRUE,TRUE
"15705",FALSE,TRUE
"15706",FALSE,TRUE
"15707",FALSE,TRUE
"15708",FALSE,TRUE
"15709",FALSE,TRUE
"15710",FALSE,TRUE
"15711",FALSE,TRUE
"15712",TRUE,TRUE
"15713",TRUE,TRUE
"15714",TRUE,TRUE
"15715",TRUE,TRUE
"15716",TRUE,TRUE
"15717",TRUE,TRUE
"15718",TRUE,TRUE
"15719",TRUE,TRUE
"15720",TRUE,TRUE
"15721",TRUE,TRUE
"15722",TRUE,TRUE
"15723",TRUE,TRUE
"15724",TRUE,TRUE
"15725",TRUE,TRUE
"15726",TRUE,TRUE
"15727",TRUE,TRUE
"15728",TRUE,TRUE
"15729",TRUE,TRUE
"15730",TRUE,TRUE
"15731",TRUE,TRUE
"15732",TRUE,TRUE
"15733",TRUE,TRUE
"15734",TRUE,TRUE
"15735",FALSE,TRUE
"15736",FALSE,TRUE
"15737",FALSE,TRUE
"15738",FALSE,TRUE
"15739",FALSE,TRUE
"15740",FALSE,TRUE
"15741",FALSE,TRUE
"15742",FALSE,TRUE
"15743",FALSE,TRUE
"15744",FALSE,TRUE
"15745",FALSE,TRUE
"15746",FALSE,TRUE
"15747",FALSE,TRUE
"15748",FALSE,TRUE
"15749",FALSE,TRUE
"15750",FALSE,TRUE
"15751",FALSE,TRUE
"15752",FALSE,TRUE
"15753",FALSE,TRUE
"15754",TRUE,TRUE
"15755",TRUE,TRUE
"15756",TRUE,TRUE
"15757",FALSE,TRUE
"15758",TRUE,TRUE
"15759",TRUE,TRUE
"15760",TRUE,TRUE
"15761",TRUE,TRUE
"15762",TRUE,TRUE
"15763",TRUE,TRUE
"15764",TRUE,TRUE
"15765",TRUE,TRUE
"15766",FALSE,TRUE
"15767",FALSE,TRUE
"15768",FALSE,TRUE
"15769",TRUE,TRUE
"15770",FALSE,TRUE
"15771",FALSE,TRUE
"15772",FALSE,TRUE
"15773",FALSE,TRUE
"15774",FALSE,TRUE
"15775",FALSE,TRUE
"15776",FALSE,TRUE
"15777",FALSE,TRUE
"15778",FALSE,TRUE
"15779",FALSE,TRUE
"15780",FALSE,TRUE
"15781",FALSE,TRUE
"15782",FALSE,TRUE
"15783",FALSE,TRUE
"15784",FALSE,TRUE
"15785",TRUE,TRUE
"15786",TRUE,TRUE
"15787",TRUE,TRUE
"15788",TRUE,TRUE
"15789",TRUE,TRUE
"15790",TRUE,TRUE
"15791",TRUE,TRUE
"15792",TRUE,TRUE
"15793",TRUE,TRUE
"15794",TRUE,TRUE
"15795",TRUE,TRUE
"15796",TRUE,TRUE
"15797",TRUE,TRUE
"15798",TRUE,TRUE
"15799",TRUE,TRUE
"15800",TRUE,TRUE
"15801",TRUE,TRUE
"15802",TRUE,TRUE
"15803",TRUE,TRUE
"15804",TRUE,TRUE
"15805",TRUE,TRUE
"15806",TRUE,TRUE
"15807",TRUE,TRUE
"15808",TRUE,TRUE
"15809",TRUE,TRUE
"15810",TRUE,TRUE
"15811",TRUE,TRUE
"15812",TRUE,TRUE
"15813",TRUE,TRUE
"15814",TRUE,TRUE
"15815",TRUE,TRUE
"15816",TRUE,TRUE
"15817",TRUE,TRUE
"15818",TRUE,TRUE
"15819",TRUE,TRUE
"15820",TRUE,TRUE
"15821",TRUE,TRUE
"15822",TRUE,TRUE
"15823",TRUE,TRUE
"15824",TRUE,TRUE
"15825",TRUE,TRUE
"15826",TRUE,TRUE
"15827",TRUE,TRUE
"15828",TRUE,TRUE
"15829",TRUE,TRUE
"15830",TRUE,TRUE
"15831",TRUE,TRUE
"15832",TRUE,TRUE
"15833",TRUE,TRUE
"15834",TRUE,TRUE
"15835",TRUE,TRUE
"15836",TRUE,TRUE
"15837",TRUE,TRUE
"15838",TRUE,TRUE
"15839",TRUE,TRUE
"15840",TRUE,TRUE
"15841",TRUE,TRUE
"15842",TRUE,TRUE
"15843",TRUE,TRUE
"15844",TRUE,TRUE
"15845",TRUE,TRUE
"15846",TRUE,TRUE
"15847",TRUE,TRUE
"15848",TRUE,TRUE
"15849",TRUE,TRUE
"15850",TRUE,TRUE
"15851",TRUE,TRUE
"15852",TRUE,TRUE
"15853",TRUE,TRUE
"15854",TRUE,TRUE
"15855",TRUE,TRUE
"15856",TRUE,TRUE
"15857",TRUE,TRUE
"15858",TRUE,TRUE
"15859",TRUE,TRUE
"15860",TRUE,TRUE
"15861",TRUE,TRUE
"15862",TRUE,TRUE
"15863",TRUE,TRUE
"15864",TRUE,TRUE
"15865",TRUE,TRUE
"15866",TRUE,TRUE
"15867",TRUE,TRUE
"15868",TRUE,TRUE
"15869",TRUE,TRUE
"15870",TRUE,TRUE
"15871",TRUE,TRUE
"15872",TRUE,TRUE
"15873",TRUE,TRUE
"15874",FALSE,TRUE
"15875",FALSE,TRUE
"15876",FALSE,TRUE
"15877",FALSE,TRUE
"15878",FALSE,TRUE
"15879",FALSE,TRUE
"15880",FALSE,TRUE
"15881",FALSE,TRUE
"15882",FALSE,TRUE
"15883",FALSE,TRUE
"15884",FALSE,TRUE
"15885",FALSE,TRUE
"15886",FALSE,TRUE
"15887",FALSE,TRUE
"15888",FALSE,TRUE
"15889",FALSE,TRUE
"15890",FALSE,TRUE
"15891",FALSE,TRUE
"15892",FALSE,TRUE
"15893",TRUE,TRUE
"15894",TRUE,TRUE
"15895",FALSE,TRUE
"15896",FALSE,TRUE
"15897",FALSE,TRUE
"15898",FALSE,TRUE
"15899",FALSE,TRUE
"15900",FALSE,TRUE
"15901",FALSE,TRUE
"15902",FALSE,TRUE
"15903",FALSE,TRUE
"15904",TRUE,TRUE
"15905",TRUE,TRUE
"15906",TRUE,TRUE
"15907",TRUE,TRUE
"15908",TRUE,TRUE
"15909",TRUE,TRUE
"15910",TRUE,TRUE
"15911",TRUE,TRUE
"15912",TRUE,TRUE
"15913",TRUE,TRUE
"15914",TRUE,TRUE
"15915",TRUE,TRUE
"15916",TRUE,TRUE
"15917",TRUE,TRUE
"15918",TRUE,TRUE
"15919",TRUE,TRUE
"15920",TRUE,TRUE
"15921",TRUE,TRUE
"15922",TRUE,TRUE
"15923",TRUE,TRUE
"15924",TRUE,TRUE
"15925",TRUE,TRUE
"15926",TRUE,TRUE
"15927",TRUE,TRUE
"15928",TRUE,TRUE
"15929",TRUE,TRUE
"15930",TRUE,TRUE
"15931",TRUE,TRUE
"15932",TRUE,TRUE
"15933",TRUE,TRUE
"15934",TRUE,TRUE
"15935",TRUE,TRUE
"15936",TRUE,TRUE
"15937",FALSE,TRUE
"15938",FALSE,TRUE
"15939",FALSE,TRUE
"15940",TRUE,TRUE
"15941",TRUE,TRUE
"15942",TRUE,TRUE
"15943",TRUE,TRUE
"15944",TRUE,TRUE
"15945",TRUE,TRUE
"15946",TRUE,TRUE
"15947",TRUE,TRUE
"15948",TRUE,TRUE
"15949",TRUE,TRUE
"15950",TRUE,TRUE
"15951",TRUE,TRUE
"15952",TRUE,TRUE
"15953",TRUE,TRUE
"15954",TRUE,TRUE
"15955",TRUE,TRUE
"15956",TRUE,TRUE
"15957",TRUE,TRUE
"15958",TRUE,TRUE
"15959",TRUE,TRUE
"15960",FALSE,TRUE
"15961",TRUE,TRUE
"15962",TRUE,TRUE
"15963",TRUE,TRUE
"15964",TRUE,TRUE
"15965",TRUE,TRUE
"15966",TRUE,TRUE
"15967",TRUE,TRUE
"15968",TRUE,TRUE
"15969",FALSE,TRUE
"15970",FALSE,TRUE
"15971",FALSE,TRUE
"15972",FALSE,TRUE
"15973",FALSE,TRUE
"15974",FALSE,TRUE
"15975",FALSE,TRUE
"15976",FALSE,TRUE
"15977",FALSE,TRUE
"15978",FALSE,TRUE
"15979",FALSE,TRUE
"15980",FALSE,TRUE
"15981",FALSE,TRUE
"15982",FALSE,TRUE
"15983",FALSE,TRUE
"15984",FALSE,TRUE
"15985",FALSE,TRUE
"15986",FALSE,TRUE
"15987",FALSE,TRUE
"15988",TRUE,TRUE
"15989",TRUE,TRUE
"15990",TRUE,TRUE
"15991",TRUE,TRUE
"15992",TRUE,TRUE
"15993",TRUE,TRUE
"15994",TRUE,TRUE
"15995",TRUE,TRUE
"15996",TRUE,TRUE
"15997",TRUE,TRUE
"15998",TRUE,TRUE
"15999",TRUE,TRUE
"16000",TRUE,TRUE
"16001",TRUE,TRUE
"16002",TRUE,TRUE
"16003",TRUE,TRUE
"16004",TRUE,TRUE
"16005",TRUE,TRUE
"16006",TRUE,TRUE
"16007",TRUE,TRUE
"16008",TRUE,TRUE
"16009",FALSE,TRUE
"16010",FALSE,TRUE
"16011",TRUE,TRUE
"16012",TRUE,TRUE
"16013",TRUE,TRUE
"16014",TRUE,TRUE
"16015",TRUE,TRUE
"16016",FALSE,TRUE
"16017",FALSE,TRUE
"16018",FALSE,TRUE
"16019",FALSE,TRUE
"16020",FALSE,TRUE
"16021",FALSE,TRUE
"16022",FALSE,TRUE
"16023",TRUE,TRUE
"16024",FALSE,TRUE
"16025",FALSE,TRUE
"16026",FALSE,TRUE
"16027",FALSE,TRUE
"16028",TRUE,TRUE
"16029",TRUE,TRUE
"16030",TRUE,TRUE
"16031",TRUE,TRUE
"16032",TRUE,TRUE
"16033",TRUE,TRUE
"16034",TRUE,TRUE
"16035",TRUE,TRUE
"16036",TRUE,TRUE
"16037",FALSE,TRUE
"16038",TRUE,TRUE
"16039",TRUE,TRUE
"16040",FALSE,TRUE
"16041",FALSE,TRUE
"16042",FALSE,TRUE
"16043",FALSE,TRUE
"16044",TRUE,TRUE
"16045",TRUE,TRUE
"16046",TRUE,TRUE
"16047",TRUE,TRUE
"16048",TRUE,TRUE
"16049",TRUE,TRUE
"16050",TRUE,TRUE
"16051",TRUE,TRUE
"16052",TRUE,TRUE
"16053",TRUE,TRUE
"16054",TRUE,TRUE
"16055",TRUE,TRUE
"16056",TRUE,TRUE
"16057",TRUE,TRUE
"16058",TRUE,TRUE
"16059",TRUE,TRUE
"16060",FALSE,TRUE
"16061",TRUE,TRUE
"16062",TRUE,TRUE
"16063",TRUE,TRUE
"16064",FALSE,TRUE
"16065",TRUE,TRUE
"16066",TRUE,TRUE
"16067",FALSE,TRUE
"16068",TRUE,TRUE
"16069",TRUE,TRUE
"16070",TRUE,TRUE
"16071",TRUE,TRUE
"16072",TRUE,TRUE
"16073",FALSE,TRUE
"16074",TRUE,TRUE
"16075",TRUE,TRUE
"16076",TRUE,TRUE
"16077",FALSE,TRUE
"16078",TRUE,TRUE
"16079",TRUE,TRUE
"16080",TRUE,TRUE
"16081",TRUE,TRUE
"16082",TRUE,TRUE
"16083",TRUE,TRUE
"16084",TRUE,TRUE
"16085",TRUE,TRUE
"16086",TRUE,TRUE
"16087",TRUE,TRUE
"16088",TRUE,TRUE
"16089",TRUE,TRUE
"16090",TRUE,TRUE
"16091",TRUE,TRUE
"16092",TRUE,TRUE
"16093",TRUE,TRUE
"16094",TRUE,TRUE
"16095",TRUE,TRUE
"16096",TRUE,TRUE
"16097",TRUE,TRUE
"16098",TRUE,TRUE
"16099",TRUE,TRUE
"16100",TRUE,TRUE
"16101",TRUE,TRUE
"16102",TRUE,TRUE
"16103",TRUE,TRUE
"16104",TRUE,TRUE
"16105",TRUE,TRUE
"16106",TRUE,TRUE
"16107",TRUE,TRUE
"16108",TRUE,TRUE
"16109",TRUE,TRUE
"16110",FALSE,TRUE
"16111",FALSE,TRUE
"16112",FALSE,TRUE
"16113",FALSE,TRUE
"16114",FALSE,TRUE
"16115",FALSE,TRUE
"16116",FALSE,TRUE
"16117",TRUE,TRUE
"16118",TRUE,TRUE
"16119",TRUE,TRUE
"16120",TRUE,TRUE
"16121",TRUE,TRUE
"16122",TRUE,TRUE
"16123",TRUE,TRUE
"16124",TRUE,TRUE
"16125",TRUE,TRUE
"16126",TRUE,TRUE
"16127",TRUE,TRUE
"16128",TRUE,TRUE
"16129",TRUE,TRUE
"16130",TRUE,TRUE
"16131",TRUE,TRUE
"16132",FALSE,TRUE
"16133",FALSE,TRUE
"16134",FALSE,TRUE
"16135",FALSE,TRUE
"16136",FALSE,TRUE
"16137",FALSE,TRUE
"16138",FALSE,TRUE
"16139",FALSE,TRUE
"16140",FALSE,TRUE
"16141",FALSE,TRUE
"16142",FALSE,TRUE
"16143",FALSE,TRUE
"16144",FALSE,TRUE
"16145",TRUE,TRUE
"16146",TRUE,TRUE
"16147",FALSE,TRUE
"16148",FALSE,TRUE
"16149",FALSE,TRUE
"16150",TRUE,TRUE
"16151",TRUE,TRUE
"16152",TRUE,TRUE
"16153",TRUE,TRUE
"16154",TRUE,TRUE
"16155",TRUE,TRUE
"16156",TRUE,TRUE
"16157",TRUE,TRUE
"16158",TRUE,TRUE
"16159",TRUE,TRUE
"16160",TRUE,TRUE
"16161",FALSE,TRUE
"16162",FALSE,TRUE
"16163",FALSE,TRUE
"16164",FALSE,TRUE
"16165",FALSE,TRUE
"16166",FALSE,TRUE
"16167",FALSE,TRUE
"16168",TRUE,TRUE
"16169",TRUE,TRUE
"16170",TRUE,TRUE
"16171",TRUE,TRUE
"16172",TRUE,TRUE
"16173",TRUE,TRUE
"16174",TRUE,TRUE
"16175",TRUE,TRUE
"16176",TRUE,TRUE
"16177",TRUE,TRUE
"16178",TRUE,TRUE
"16179",TRUE,TRUE
"16180",TRUE,TRUE
"16181",TRUE,TRUE
"16182",TRUE,TRUE
"16183",TRUE,TRUE
"16184",TRUE,TRUE
"16185",TRUE,TRUE
"16186",TRUE,TRUE
"16187",TRUE,TRUE
"16188",TRUE,TRUE
"16189",TRUE,FALSE
"16190",FALSE,FALSE
"16191",FALSE,FALSE
"16192",FALSE,FALSE
"16193",FALSE,FALSE
"16194",FALSE,FALSE
"16195",TRUE,FALSE
"16196",FALSE,FALSE
"16197",FALSE,FALSE
"16198",FALSE,FALSE
"16199",FALSE,FALSE
"16200",TRUE,FALSE
"16201",TRUE,FALSE
"16202",TRUE,FALSE
"16203",FALSE,FALSE
"16204",FALSE,FALSE
"16205",TRUE,FALSE
"16206",TRUE,FALSE
"16207",FALSE,FALSE
"16208",TRUE,FALSE
"16209",TRUE,FALSE
"16210",TRUE,FALSE
"16211",FALSE,FALSE
"16212",TRUE,FALSE
"16213",FALSE,FALSE
"16214",FALSE,FALSE
"16215",FALSE,FALSE
"16216",FALSE,FALSE
"16217",FALSE,FALSE
"16218",FALSE,FALSE
"16219",FALSE,FALSE
"16220",FALSE,FALSE
"16221",FALSE,FALSE
"16222",FALSE,FALSE
"16223",TRUE,FALSE
"16224",TRUE,FALSE
"16225",TRUE,FALSE
"16226",FALSE,FALSE
"16227",TRUE,FALSE
"16228",TRUE,FALSE
"16229",TRUE,FALSE
"16230",FALSE,FALSE
"16231",FALSE,FALSE
"16232",FALSE,FALSE
"16233",FALSE,FALSE
"16234",TRUE,FALSE
"16235",TRUE,FALSE
"16236",TRUE,FALSE
"16237",TRUE,FALSE
"16238",TRUE,FALSE
"16239",TRUE,FALSE
"16240",TRUE,FALSE
"16241",TRUE,FALSE
"16242",TRUE,FALSE
"16243",TRUE,FALSE
"16244",TRUE,FALSE
"16245",TRUE,FALSE
"16246",TRUE,FALSE
"16247",TRUE,FALSE
"16248",TRUE,FALSE
"16249",TRUE,FALSE
"16250",TRUE,FALSE
"16251",TRUE,FALSE
"16252",TRUE,FALSE
"16253",TRUE,FALSE
"16254",TRUE,FALSE
"16255",TRUE,FALSE
"16256",TRUE,FALSE
"16257",TRUE,FALSE
"16258",TRUE,FALSE
"16259",TRUE,FALSE
"16260",FALSE,FALSE
"16261",FALSE,FALSE
"16262",FALSE,FALSE
"16263",FALSE,FALSE
"16264",FALSE,FALSE
"16265",FALSE,FALSE
"16266",FALSE,FALSE
"16267",FALSE,FALSE
"16268",FALSE,FALSE
"16269",FALSE,FALSE
"16270",TRUE,FALSE
"16271",TRUE,FALSE
"16272",TRUE,FALSE
"16273",TRUE,FALSE
"16274",TRUE,FALSE
"16275",TRUE,FALSE
"16276",TRUE,FALSE
"16277",TRUE,FALSE
"16278",FALSE,FALSE
"16279",TRUE,FALSE
"16280",FALSE,FALSE
"16281",FALSE,FALSE
"16282",FALSE,FALSE
"16283",TRUE,FALSE
"16284",FALSE,FALSE
"16285",FALSE,FALSE
"16286",TRUE,FALSE
"16287",TRUE,FALSE
"16288",TRUE,FALSE
"16289",FALSE,FALSE
"16290",FALSE,FALSE
"16291",FALSE,FALSE
"16292",FALSE,FALSE
"16293",FALSE,FALSE
"16294",FALSE,FALSE
"16295",FALSE,FALSE
"16296",FALSE,FALSE
"16297",FALSE,FALSE
"16298",TRUE,FALSE
"16299",TRUE,FALSE
"16300",TRUE,FALSE
"16301",TRUE,FALSE
"16302",TRUE,FALSE
"16303",TRUE,FALSE
"16304",TRUE,FALSE
"16305",TRUE,FALSE
"16306",TRUE,FALSE
"16307",TRUE,FALSE
"16308",TRUE,FALSE
"16309",TRUE,FALSE
"16310",TRUE,FALSE
"16311",TRUE,FALSE
"16312",TRUE,FALSE
"16313",TRUE,FALSE
"16314",TRUE,FALSE
"16315",TRUE,FALSE
"16316",TRUE,FALSE
"16317",TRUE,FALSE
"16318",TRUE,FALSE
"16319",TRUE,FALSE
"16320",TRUE,FALSE
"16321",TRUE,FALSE
"16322",TRUE,FALSE
"16323",FALSE,FALSE
"16324",FALSE,FALSE
"16325",FALSE,FALSE
"16326",FALSE,FALSE
"16327",TRUE,FALSE
"16328",TRUE,FALSE
"16329",TRUE,FALSE
"16330",TRUE,FALSE
"16331",TRUE,FALSE
"16332",TRUE,FALSE
"16333",TRUE,FALSE
"16334",TRUE,FALSE
"16335",TRUE,FALSE
"16336",TRUE,FALSE
"16337",TRUE,FALSE
"16338",TRUE,FALSE
"16339",TRUE,FALSE
"16340",TRUE,FALSE
"16341",TRUE,FALSE
"16342",TRUE,FALSE
"16343",TRUE,FALSE
"16344",TRUE,FALSE
"16345",TRUE,FALSE
"16346",TRUE,FALSE
"16347",TRUE,FALSE
"16348",TRUE,FALSE
"16349",TRUE,FALSE
"16350",TRUE,FALSE
"16351",TRUE,FALSE
"16352",TRUE,FALSE
"16353",TRUE,FALSE
"16354",TRUE,FALSE
"16355",TRUE,FALSE
"16356",TRUE,FALSE
"16357",FALSE,FALSE
"16358",FALSE,FALSE
"16359",FALSE,FALSE
"16360",FALSE,FALSE
"16361",FALSE,FALSE
"16362",FALSE,FALSE
"16363",FALSE,FALSE
"16364",FALSE,FALSE
"16365",FALSE,FALSE
"16366",FALSE,FALSE
"16367",FALSE,FALSE
"16368",FALSE,FALSE
"16369",FALSE,FALSE
"16370",FALSE,FALSE
"16371",FALSE,FALSE
"16372",FALSE,FALSE
"16373",FALSE,FALSE
"16374",FALSE,FALSE
"16375",FALSE,FALSE
"16376",FALSE,FALSE
"16377",FALSE,FALSE
"16378",FALSE,FALSE
"16379",TRUE,FALSE
"16380",TRUE,FALSE
"16381",TRUE,FALSE
"16382",TRUE,FALSE
"16383",TRUE,FALSE
"16384",TRUE,FALSE
"16385",TRUE,FALSE
"16386",TRUE,FALSE
"16387",TRUE,FALSE
"16388",FALSE,FALSE
"16389",FALSE,FALSE
"16390",FALSE,FALSE
"16391",TRUE,FALSE
"16392",FALSE,FALSE
"16393",TRUE,FALSE
"16394",TRUE,FALSE
"16395",TRUE,FALSE
"16396",TRUE,FALSE
